Mission URL,Category,Overview,Story/Walkthrough
https://reddead.fandom.com/wiki/Motherhood,"Epilogue,_Part_1:_Pronghorn_Ranch",,"At Pronghorn Ranch, John receives a telegram from Sadie Adler, asking him to meet her at the saloon in Valentine. Surprised by this discovery, John heads back to speak to Abigail, only to find out that both she and Jack had left.
He finds a note left by Abigail, which explains why she felt she had to leave with Jack, as John has continued to get into trouble with both himself and while helping other strangers in need, making her feel as if he had been putting their family at risk.
Disheartened, John opens up Abigail's gift for him, the shirt that would eventually be a part of his Rancher outfit. He is then confronted by Dickens, who asks him what happened. John says that Abigail left, as Dickens grows increasingly suspicious for who ""Jim Milton"" really is. John dismisses his questions, and heads back out to work with Dickens.
Over the course of several months, John returns to working at Pronghorn, with plans to start his own ranch up at Beecher's Hope, and in a way, proving to Abigail that he could change. Afterwards, Marston goes to ask Mr. Geddes for a loan, so that he could start building his own land up. Geddes tells John to deal with Ansel Atherton, a distant cousin of Geddes.
John heads back to his house to pack his things, and puts on his classic Cowboy Outfit. He gets on his horse, and rides out to try and finally build a proper life for himself."
https://reddead.fandom.com/wiki/Gainful_Employment,"Epilogue,_Part_1:_Pronghorn_Ranch","After receiving a telegram from Sadie Adler, John Marston meets her in Valentine and helps her with some bounty hunting work.","John finds Sadie in Smithfield's Saloon, in a quarrel with two other patrons who are harassing her. Sadie demands them to stop, but one of the patrons named Bubba retorts “or what?” In response, Sadie stabs Bubba through the hand and smashes a glass cup at the second patron, Jeb. John then intervenes and orders them to leave before she “kills us all.”
The pair are now finally reunited and begin to reminisce about the past and John's not-so-secret escapades. Sadie informs John of a bounty on a banker named Nathan Kirk who embezzled money from a bank he worked for in New York and is currently holed up somewhere near Strawberry.
They promptly leave the saloon and ride for Strawberry, where Sadie discusses a possible lead on Micah Bell and John's failed plans to strike it rich in the Yukon Territory.
When the pair arrive, Sadie instructs John to ask around for Kirk’s whereabouts. Sadie asks around the stables while John will eventually hone in on the Welcome Center, questioning the clerk and finally locating Nathan. On John's entering of his hotel room, Nathan jumps over the balcony and escapes via horse. Sadie and John follow in pursuit. John captures and hogties Nathan. Nathan claims he is innocent and that his wife made him embezzle money from the bank.
With Nathan stowed on Sadie's horse, the two talk of payment and future opportunities. John will either opt to abstain from accepting payment until after he acquires a loan from the West Elizabeth Co-Operative Bank or tell Sadie to send the money to the bank if he already acquired the loan prior to doing this mission."
https://reddead.fandom.com/wiki/The_Landowning_Classes,"Epilogue,_Part_1:_Pronghorn_Ranch",,"Mr. Atherton pokes some fun at the player, but he's a kind man, and says he can work something out for John. After agreeing to give the player the loan, he tells John that there are some squatters at the property, and to come back when he's done dealing with them."
https://reddead.fandom.com/wiki/Home_of_the_Gentry%3F,"Epilogue,_Part_1:_Pronghorn_Ranch","Before he can purchase Beecher's Hope, John must inspect the land and move on any illegal tenants. Back in Blackwater, he runs into an old friend.","After speaking to Ansel Atherton about purchasing Beecher's Hope in Blackwater, he tells John that with David Geddes vouching for him the bank will provide him a loan to buy the property, but the conditions are going to be heavily in the bank's favor given his circumstances. Atherton asks John to head out to the ranch and deal with squatters there who have been causing problems for his bank whilst he prepares the paperwork for John's loan. Arriving at the ranch, John approaches the only structure there, a decrepit shack, and is greeted by one of the squatters.
The squatters ask John what he is doing on their land, and John tells them that he is buying the land from the bank, and that they need to leave. The squatters dismiss his claim to the land, asking if he owns it, how come they are living there.
John pays the squatters to leave: Telling them to take some money and try to find somewhere else to live, John throws the squatters $10, and they leave Beecher's Hope peacefully.
John kills the squatters: John attempts to intimidate the squatters into leaving, and they refuse, drawing their weapons. John then kills all three squatters.
After dealing with the squatters, John returns to Blackwater to speak with Atherton, who has finished preparing the paperwork for John. Signing it, John receives his loan and purchases Beecher's Hope from the bank. After exiting the bank John meets Uncle in the street, and the pair ride out to the ranch. After hearing what happened between John and Abigail, Uncle decides he is helping John build up the ranch, whether John wants his help or not."
https://reddead.fandom.com/wiki/Bare_Knuckle_Friendships,"Epilogue,_Part_2:_Beecher's_Hope",Uncle tells John that he has heard that Charles Smith is alive and in Saint Denis. John and Uncle go to Saint Denis to track him down.,"At Beecher's Hope, John visits Uncle, who is lazing around inside the shack. After being berated for his laziness, Uncle reveals that Charles Smith is alive and in Saint Denis. The two then catch a train headed for Saint Denis.
Once there, Uncle says that he will search the saloons for Charles and asks John to search the slums. However, John tells him that the opposite will happen, and proceeds to check the saloon or the fence. Regardless of which one is chosen, John hears that a ""big Indian"" is at a boxing match taking place in the slums, and tries to find Charles there. Instead, John is greeted by Uncle, and the two look around for Charles. Soon afterwards, John sees Charles talking to an organiser of the match. Charles is shocked at seeing John, telling him that he thought he was dead. Before the two can say much more to each other, Charles is called over by a bookie to bet, and Charles bets on himself. Shortly thereafter, Charles is called over to begin the fight, while the bookie offers John a chance to bet on either Charles or his opponent.
Once this is done, the referee introduces the two fighters: ""Simon of Wales"" and Charles, before explaining the rules. The fight then commences, in which Charles quickly gets the upper hand. The player can choose to cheer on Charles or boo, though, no matter which one is done, Charles manages to win the fight. Immediately afterwards, Charles quickly gets dressed and leaves the area, quickly receiving his money from the bookie (as will John, if the player betted for Charles) on his way out.
Charles tells John that he needs to get his bag from the dockside, while Uncle tells them that he has ""a few errands to run"", and that he’ll be back shortly. As they walk through the streets, John and Charles talk about Arthur, before John tells him that Micah had betrayed the gang, and Charles tells John that Leopold Strauss was arrested by Pinkertons and tortured for information about the gang, eventually dying in custody. When they reach the docks, Charles gets his bag, but they are confronted by four of Guido Martelli's men (who are looking for revenge on Charles after he promised to throw the fight, but instead won it and took the betting money). As they are threatened, John and Charles dive behind cover and quickly dispatch the men, before absconding with a wagon, which Charles drives. On their way out of the city, Charles explains that they must evade capture at all costs, due to Guido Martelli having the Police Chief ""in his pocket"", and that they ""won’t get out of the interview room"". John and Charles eventually make it out of the city without being caught, and get greeted by Uncle. With that, the three head back to Beecher's Hope."
https://reddead.fandom.com/wiki/An_Honest_Day%27s_Labors,"Epilogue,_Part_2:_Beecher's_Hope","John meets Sadie in Blackwater. Sadie asks John to help her recover a bounty named Shane Finley who was taken from her by a professional rival, James Langton.","John meets Sadie in the Blackwater saloon, asking if she has any work. She tells John that, with him, she could attempt to take back the wanted Shane Finley after he was stolen from her by another professional bounty hunter, James Langton.
The two ride to New Austin to find Langton, and eventually spot him riding with some of his men towards Pike's Basin. The player can choose to either stealthily enter Pike's Basin, threaten Langton and his henchmen, or immediately start shooting. Whichever method is chosen, a shootout ensues and Langton is eventually slain. After clearing out Langton and his men, John puts Finley on the back of Sadie's horse, and they start riding for Blackwater. Soon afterwards, they are ambushed from above by Langton's remaining men, who are pursuing the pair on horseback. After, dispatching their pursuers, Sadie and John reach Blackwater to hand over Shane Finley.
Sadie reports to Police Chief Oswald Dunbar that Langton is dead after he tried to rob her, and is then paid $400 for the bounty, which she splits with John."
https://reddead.fandom.com/wiki/Home_Improvement_for_Beginners,"Epilogue,_Part_2:_Beecher's_Hope","John, Uncle and Charles tear down the derelict shack at Beecher's Hope.","The mission is initiated when John joins Uncle and Charles at the campfire just outside of his newly-bought shack on Beecher's Hope. Uncle then confronts John with his pessimistic view of things following the departure of Abigail and Jack, even going so far to call him hopeless before eventually urging him to tear down the shack using some rope and the horses.
Following the demolition, Uncle informs John about a man in Blackwater that can assist them with building a ""pre-cut"" house. John decides to go and see him alone, leaving Uncle and Charles to watch the area."
https://reddead.fandom.com/wiki/The_Tool_Box,"Epilogue,_Part_2:_Beecher's_Hope","John purchases a pre-cut house from the Blackwater lumberyard. Hearing the Skinner Brothers are in the area, John, Charles, and two hired guns bring the lumber home via the toolmaker at Manzanita Post.","In Blackwater, John goes to Cakes Hardwood & Timber to purchase a pre-cut house from Albert Cakes. Then he must visit Manzanita Post to get the necessary tools. Charles, hearing the news regarding the Skinner Brothers' activities in the area, comes to help John transport the construction materials through Tall Trees to Beecher's Hope. Charles also has two hired guns - Mr. Wayne and Mr. Devon - as additional protection for their wagons.
On the way to Manzanita Post, Wayne tries to assure John that the presence of the two hired guns will scare any outlaws away, though John, a former outlaw, points out that their protection might seem like a sign that the wagon is carrying something valuable and it might tempt outlaws instead. They soon arrive at Manzanita Post and acquire tools from Nils, the local Norwegian toolmaker. The four men then depart and continue their travel to Beecher's Hope.
Not long after, the wagons run into an ambush by the Skinner Brothers. Wayne, unfortunately, is struck by an arrow in the right shoulder. The four men rush for cover and fight back the Skinners. Upon hearing from Devon that Wayne has been kidnapped and his tool box stolen, John and Charles follow where the Skinners are taking him and the tool box while fighting off more Skinners on the way. Once they kill off the last of the Skinners, John and Charles continue on to find Wayne. Unfortunately, they are too late, as they find Wayne's corpse tied to a tree, with a dagger embedded through his face, and the tool box lying at his feet. Charles frees the corpse while John reclaims the tool box, and they both make their way back to the wagons with the bad news. They proceed on their journey, and Charles explains to John the violent, murderous nature of the Skinners and how they prefer to move around rather than settle in one place.
The wagons soon arrive at Beecher's Hope, where Uncle awaits (asleep as usual). John and Charles tell him about the unfortunate incident involving the Skinner Brothers on the way. As John and Uncle gather up the wooden planks and boards, Charles decides to take Wayne's body home for burial and Uncle adds that the three of them will be fine together."
https://reddead.fandom.com/wiki/A_New_Jerusalem,"Epilogue,_Part_2:_Beecher's_Hope",John puts together his pre-cut ranch house with the help of Charles and the encouragement of Uncle.,"John, Charles and Uncle decide to work together to assemble the house. Uncle uses his 'terminal lumbago' as an excuse to get out of doing the actual work and instead contents himself with giving the orders.
John and Charles assemble the house over the course of several weeks - first placing the joists to build the foundation, then hammering in the joists, raising the house frame and finally placing the tiles for the rooftop. Once the house is finished, the trio raise a toast to John's new home.
Later, John writes a letter to Abigail informing her of his reunion with Charles and Uncle, their help in the acquisition and construction of his newly-purchased land and house, and tries to convince her that he has changed his former ways, and misses her and Jack dearly."
https://reddead.fandom.com/wiki/A_Quick_Favor_for_an_Old_Friend,"Epilogue,_Part_2:_Beecher's_Hope","With his debts mounting and a barn to buy, John accompanies Sadie to hunt down the wanted criminal, Ramón Cortez, and bring him to justice.","John finds Uncle resting under a tree. John yells at Uncle for being lazy and Uncle asks John if he believes in reincarnation and John states that he does not believe in that. Uncle complains about his condition, but John tells him to help out with farming. Uncle tells John that the land is good for grazing and suggests that John will need to get a barn if he wants to buy livestock. John believes that building a barn will take at least six months, so Uncle suggests that he could buy a pre-cut barn and they head over to the lumber yard. John greets Albert Cakes and tells him that he needs a barn, so Albert opens a catalogue of pre-cut buildings and John picks out one. John and Uncle thank Cakes for the help.
John and Uncle head to the bank, where Ansel Atherton tells John that he wants to help him but can not help give him another loan and gets annoyed by Uncle's behavior. The pair leave and John yells at Uncle for being annoying to Atherton. Sadie appears and greets them. John asks Sadie if she has any work as he needs money to pay off his loan to the bank. Sadie states that she has a job and it's dangerous. Sadie lets John join her. Sadie states she received a bounty she is after is located at Painted Sky. She states that she received a tip from an encyclopedia salesman, who went to the property to look for the rancher to sell an encyclopedia, but saw a Mexican man on the property. Sadie tells John that the bounty she is going after is Ramón Cortez, a wanted Del Lobo gang member. Sadie and John talk during the travel, discussing the Skinner Brothers and John's new house. Once they arrive at Painted Sky, Sadie suggests to John to split up. Sadie heads to the house while John heads to the barn.
Sadie finds Wróbel tied to a chair and she unties him. Wróbel states that Cortez is hiding in the barn. When John enters the barn, Cortez ambushes him and the two men fight. John defeats him and Cortez surrenders. Sadie rushes over to John and hits Cortez with her shotgun. John carries the unconscious Cortez and places him on Sadie's horse. Sadie tells John that they are going to Scarlett Meadows Sheriff's Office in Rhodes. John is surprised by this and Sadie states that the environment there has changed. Cortez wakes up and attempts to bribe them to let him go and Sadie tells him to shut up.
They eventually arrive, Sadie heads to the sheriff office and tells John to bring Cortez. Cortez attempts to bribe John to kill Sadie, but John tells him to shut up. Sadie greets Sheriff Thomas and tells him that they have Cortez. Sheriff Thomas is pleased that they were able to capture Cortez. John places him into the cell and Cortez attempts to bribe all of them to let him go, but Sheriff Thomas tells Cortez that he and his deputies are taking him to Saint Denis to be hanged for his crimes. Sheriff Thomas tells Sadie and John to help him guard Cortez until his deputies arrive. Sheriff Thomas offers the two drinks and Cortez is seen laughing inside his cell. As they wait for the deputies, it becomes nighttime and Sadie and John rest.
The next day, John and Sadie wake up. The Del Lobo Gang arrive in Rhodes and demand Sheriff Thomas to release Cortez or they will kill them. John, Sadie and Sheriff Thomas fight the gang members in the town and defeat them. Sadie and John hear an explosion and rush over. Sheriff Thomas tells them that a Del Lobo blew a hole in the cell and Cortez escaped. Sadie tells Sheriff Thomas to give them the bounty money, even though Cortez escaped. Sheriff Thomas states that he does not have the money and will not get the money if he does not bring Cortez to Saint Denis. Sheriff Thomas tells them to get Cortez back and that he will add an extra $50 to Cortez's bounty, though he and Sadie haggle to $75 extra. Sadie and John search the area and Sadie spots a campsite and notices the gang members. Sadie tells John to come with her to the old water mill to get a vantage view.
Sadie notices that they are waiting for a boat. Sadie tells John she is going down to the campsite and that she will take care of the gang members. John provides sniper support from the mill and Sadie then calls to John to come down to help her. Sadie and John fight the gang members and they notice that Cortez is escaping in a row boat. John shoots at the boat, which forces Cortez to row the boat back to land. John ties Cortez up and John notices more gang members. Cortez sees them and calls out to them in Spanish. They defeat the remaining gang members and take Cortez back to Rhodes. Sadie calls out to the sheriff that they got him and John hands over Cortez to the deputies. Cortez is placed in a jail wagon. Sheriff Thomas tells them that they will get their money once he and his deputies arrive in Saint Denis. The sheriff and deputies leave with Cortez. Sadie thanks John and John asks her to send his money to the bank."
https://reddead.fandom.com/wiki/Uncle%27s_Bad_Day,"Epilogue,_Part_2:_Beecher's_Hope","Uncle, John and Charles spend the night celebrating after finishing work on the barn. John and Charles wake to find that Uncle has been taken by the Skinner Brothers. The two must then find and rescue him from the extremely violent gang.","Overjoyed at having built a house of his own as well as a barn at Beecher's Hope, John celebrates with Uncle and Charles by getting drunk and participating in hilariously boisterous activities with the other two - John even going as far as playfully chasing Uncle with Charles on his back. The three sing, dance and make merriment with copious amounts of alcohol. After passing out on the floor of his new home, John is roused by Charles who urgently informs him that Uncle is nowhere to be seen.
The two find traces of the Skinner Brothers outside and deduce that Uncle has been kidnapped by the gang and is probably being held at their hideout. The two set off on the trail left by the Skinners, still unsure of Uncle's fate, with Charles darkly commenting on how they might have to put Uncle out of his misery depending on how grievously he's maimed and tortured. The duo sense their proximity to the gang camp and leave their horses to pursue the trail on foot.
After quietly killing a few patrolling Skinners, the two spot a gang member driving a wagon dragging along another victim through the ground. Charles and John follow the wagon driver who inadvertently leads them right into the Skinner hideout. After stealthily killing the driver who was attempting to dispose of a corpse, they find a boulder overlooking the gang camp. John uses his binoculars and spots Uncle tied to a spit, his bare back badly burned by the fire.
John is suddenly attacked by a Skinner but is saved by Charles. John returns the favor a moment later when Charles too gets attacked by another Skinner. The scuffle gives away their position and two begin fighting all the Skinners at the camp. John quickly unties Uncle and scouts ahead, defending Charles who is carrying Uncle. The two fight their way through more Skinners and soon reach their horses. Charles hoists Uncle on the back of his horse as John mounts his steed. The trio ride out of the woods, finishing off any stray Skinners. After finally reaching Beecher's Hope, Charles takes Uncle inside to be treated for his burns. John and Charles then briefly discuss the history of the Skinner Brothers, with Charles affirming that the ranch will now be safe since most of the gang was eliminated in the woods. Charles then heads back inside to nurse Uncle.
Later, John is performing various activities such as cleaning the barn, tending to his horse and purchasing several sacks of maize for farming. He suddenly spots two unexpected visitors."
https://reddead.fandom.com/wiki/The_Best_of_Women,"Epilogue,_Part_2:_Beecher's_Hope",,"While John is doing his everyday work, his wife and son, who have left him because of various incidents some time before, finally reunite with him and are impressed by the house he built with Uncle and Charles."
https://reddead.fandom.com/wiki/Trying_Again,"Epilogue,_Part_2:_Beecher's_Hope","John takes Jack fishing with the family dog, Rufus. They catch more than they bargained for.","John finds Jack reading, and playing with the dog, Rufus. He asks Jack if he would like to go fishing, and Jack relents. They do agree they'd like to do more of this on the way, though. During their walk, Jack reminisces about the time Arthur took him fishing until the Pinkertons showed up.
When John and Jack arrive at the stream, they start to fish. After either John or Jack catches a fish, Jack notices that Rufus isn't nearby and starts looking for him. When they find Rufus, it looks like he's been bitten by a snake, and John has to suck out the poison on the dog's bad leg.
After getting Rufus back to the house, Jack stressfully proclaims that they never should have gone fishing. But John and Abigail assure him that Rufus will be okay in a few days."
https://reddead.fandom.com/wiki/A_Really_Big_Bastard,"Epilogue,_Part_2:_Beecher's_Hope","Sadie visits John at Beecher's Hope. They leave to hunt down a bounty, Marshall Thurwell, in Tall Trees and discuss other men who have evaded their capture.","With his family now reunited at Beecher's Hope, John enters the living room to find Abigail knitting, one morning. He asks if she's pleased with his efforts, to which she responds that she's pleased, but doesn't forgive his past behavior in jest. Jack then calls his parents out to the front porch, to find that Sadie Adler has arrived to see them. Abigail, though confused as to how John knew Sadie had come, invites her in for lunch, overjoyed to see her again after 8 years.
Later, the group talk and eat together on the front porch. Abigail asks about Sadie's current job, learning that she works as a bounty hunter and gun-for-hire. Sadie attempts to offer a job to John to pay off his bank loans, assuring them that the work is safe, legal and well-paying. Initially, Abigail declines on John's behalf, but soon learns that John was doing exactly this, in his family's absence. John asserts that he desperately needed money and that bounty hunting was the only work he was capable of doing with his skills, but Abigail disapproves because of the danger it could bring to himself and the family, as well as the bad influence it could pose to Jack.
Sadie also reveals she's been tracking Micah down ever since his return to West Elizabeth. Abigail objects even more strongly to the prospect of hunting Micah, given how dangerous he is, his actions within the gang, and the gravity of the repercussions from confronting him. Sadie apologizes for mentioning Micah and backtracks to her original offer.
Abigail asks Sadie about the bounty: Marshall Thurwell, an accountant who robbed his employer in Rhodes and later fled to West Elizabeth. Sadie, once more, reassures Abigail that the job is low risk-high reward. Abigail relents and permits John to accompany Sadie on her bounty hunts, so long as he returns home safely, but maintains her stance on Micah. With Abigail's permission, John and Sadie head for Tall Trees. On the way there, Sadie praises John's efforts in building his ranch and reunion with his family. John also reveals that he intends to propose to and officially marry Abigail, with the engagement ring that Arthur had once proposed to Mary Linton with, long ago. Sadie expresses joy for John, noting how happy her own marriage made her.
Once at Tall Trees, they make their way to Thurwell's camp to search for any clues to his whereabouts, hoping that he hasn't been killed by the Skinner Brothers or the local wildlife. There, they find a set of tracks leading to a dilapidated cabin and find a man's mangled corpse, just outside. John and Sadie look upon the corpse, disturbed, wondering if he was their bounty or not. A voice calls out from the cabin, asking if ""it"" is gone. The pair aim their guns at the cabin, and ask if the man is Marshall Thurwell, which he confirms he is. Sadie states her intentions, who Thurwell is wanted by and why.
The pair order Thurwell to leave the cabin, to which he complies while asking if ""the monster"" is gone. Just as he exits, though, the aforementioned monster - revealed to be a giant, heavily scarred grizzly bear - comes out and charges at the pair, knocking them to the ground and frightening them. The bear then runs around and charges back at John, who tries to fire off as many rounds as he can from his gun, but is knocked to the ground, forced to fight for his life as the bear rips and tears at him. As soon as John manages to get the bear off of him, Sadie fires off a final warning shot, finally prompting the bear to clear off.
After the attack, Sadie helps John back on his feet, and go to deal with Thurwell once more. Both furious at what just transpired, and Thurwell's cowardice, Sadie knocks him out, and John ties him up. As the two head for Blackwater, they discuss the danger their work puts them in, with Sadie wondering if she should've brought John along, considering the consequences of any harm befalling him on his family. John reassures her that he took the job knowing the risks and needed the work. They also dispose of two bounty hunters who attempt to steal Thurwell from them, and discuss Micah. Sadie says that she should just take of him alone and that John should just be with his family and his new life, but John is determined to deal with Micah personally. Sadie tells him that rumor has it that Micah is not far away and promises to let John know where he is as soon as she hears something.
They arrive at the police station in Blackwater and drop off Thurwell. Sadie promises to send John's payment to the bank herself and John leaves."
https://reddead.fandom.com/wiki/A_New_Future_Imagined,"Epilogue,_Part_2:_Beecher's_Hope",John and Abigail go in to Blackwater to spend some quality time together. John has a question to ask her.,"The mission starts with Abigail bickering with Uncle about his lousy work ethic. Abigail and John then decide they need to take a break from the farm and go out with each other for some alone time with each other. Before they could leave the ranch, Duncan and Angus Geddes arrive, delivering old furniture to the Marstons' ranch in Beecher's Hope in gratitude for John saving Pronghorn Ranch from the Laramie Gang, much to John's and Abigail's appreciation. They go to Benjamin P. Lockhart's Photo Studio in Blackwater to take a photo, before entering the Imperial Theatre to view a ""moving picture"". Finally, John and Abigail borrow a canoe and row to the middle of the Blackwater lake, where John finally proposes to Abigail. Surprised, Abigail agrees to marry him and the two kiss.
The next morning, John leaves Abigail's bedside while she's asleep and then walks outside toward the fence to watch the sunrise."
https://reddead.fandom.com/wiki/American_Venom,"Epilogue,_Part_2:_Beecher's_Hope","Sadie Adler hears that Micah Bell is alive somewhere. With the whereabouts of Cleet known in Strawberry, the gang saddles up looking for revenge.","Sadie shows up at the ranch with information that Cleet has been seen drinking in Strawberry and knows where Micah can be found, and asks Charles and John to join her.  Charles immediately agrees.  Abigail tries to decline on John's behalf, but he also agrees.  Abigail follows John inside as he gears up, pleading with him not to go, but he insists that the farm and everything they have wouldn't have been possible without Arthur, Sadie, and the many members of the gang that died along the way, and that he has no choice but to pursue Micah.  Sadie, Charles, and John ride from Beecher's Hope to Strawberry, where they find Cleet. After capturing him, the trio beat him, but he claims to not know where Micah is.  Sadie decides they should hang him, and they drag him to the nearby gallows and threaten to hang him if he doesn't reveal Micah's whereabouts, while townfolk gather around to watch the specticle. In the end, Cleet reveals that Micah and his gang are at Mount Hagen. John can then choose to hang Cleet or, if John decides to spare him, Cleet will be shot dead by Sadie.
The three travel to Mount Hagen, but as they begin to ascend the mountain, Charles is shot in the shoulder by a sniper and wounded. Sadie and John take cover and fight their way up the mountain with Charles in tow. At some point during the journey up the mountain, a group of Micah's men ambush them, and Sadie is stabbed in the torso before getting saved when her attacker is shot by Charles. Afterwards, she tells John that she isn’t dying and merely needs to rest, prompting him to keep going. Almost immediately, John is confronted by Joe and two other members of Micah's Gang but, in a single moment, Joe and his allies are gunned down by Marston, allowing the latter to continue.
Marston finally reaches Micah and engages him in a gunfight after a short conversation. While the two men are in a deadlock with neither able to gain the upper hand, Sadie manages to flank Micah from behind and holds him at gunpoint, forcing him to surrender. Before anything else can happen, Dutch suddenly walks out of Micah's cabin with his guns drawn. Sadie, surprised by the appearance of Dutch, lets her guard down and is taken hostage by Micah, who holds her by the neck and points his gun at John. Dutch also points one of his guns at John, who variously points his back at Micah and Dutch. John begs Dutch to help him, saying that he always did his best for him in the gang, even though Dutch accuses John of treachery during the gang’s final days. Dutch eventually turns and shoots Micah in the chest before holstering his revolvers. Shocked but impressed, Micah then tries to shoot John and Dutch, but John is quicker and shoots Micah multiple times, sealing his fate. Micah staggers for a few steps before collapsing dead in the snow, after which Dutch leaves, ignoring John's attempts to thank him. John and Sadie then find a fortune of money and gold inside the cabin, with most of it presumably being from the Blackwater ferry robbery that took place eight years prior.
John, Sadie, and Charles ride back to the ranch, where they return to Abigail and Jack. John tells her that it’s done, and the two are later finally married. Charles and Sadie eventually depart and are never seen again, with Charles saying he'll head north to Canada and try to start a family, and Sadie suggesting she might head to South America.
Mission Dialogues[]
Main article: American Venom/dialogues"
